203841A8	0	Mr Trump declared that America should not have invaded Iraq, but once there should not have left without seizing Iraqi oilfields	0	127
203842A0	0	if there had been more orders at the airshow	223	266
203842A1	0	If it (plane orders) continued at the rate it was going at	1	58
203843A0	0	The metrics	0	10
203843A1	0	had it not been for the negative effects of foreign-currency exchange	70	138
203844A0	1	if they weren't in such close proximity to the Tate Modern	83	140
203845A0	1	The article should not have focused on Ms. Haley	0	47
203846A0	0	were crowded out by unregulated lenders	126	164
203846A1	0	if the CRA were forcing banks to lend to people they considered unprofitable	183	258
203847A0	1	But Nelson still has hope	0	24
203848A0	1	if the Trans Mountain pipeline controversy had never gotten to this stage	54	126
203849A0	0	you should avoid the vehicles	110	138
203849A1	0	why you should avoid the vehicles	106	138
203849A2	0	another reason why you should avoid the vehicles	91	138
203849A3	0	add another reason why you should avoid the vehicles	87	138
203850A0	1	If Grace had not happened to live near Boston	0	44
203851A0	0	if Ivanka had been in Donald Jr.'s place	49	88
203851A1	0	Donald Trump got around to tweeting in defense of his Russia-colluding son late Tuesday and early Wednesday.	95	202
203852A0	0	with which	9	18
203852A1	0	had I been drunk (and likely more drunk than a male peer given physical size and tolerance)	96	186
203852A2	0	were so accelerated that had I been drunk (and likely more drunk than a male peer given physical size and tolerance)	71	186
203853A0	1	If JPMorgan initiated short positions that it would have initiated anyway, or as a part of some other trading motivation,	0	120
203854A0	1	If I were a politician	0	21
203855A0	1	if not for Kathy, a determined nurse who browbeats a man with a tear in his aorta to return to the emergency room that has twice misdiagnosed him	13	157
203857A0	1	if he'd said, 'My idea is to create a $1.8 trillion deficit for the next fiscal year	33	116
203858A0	0	with their own polling	148	169
203858A1	0	if Beauprez had internal numbers that were nearly this good	4	62
203858A2	0	Democrats were ready with their own polling to counter Quinnipiac	127	191
203858A3	0	Democrats were ready with their own polling to counter Quinnipiac.	127	192
203859A0	1	if he wanted	89	100
203860A0	0	if we had a strong labor movement	15	47
203860A1	0	if the air traffic controllers aren't getting paid	170	219
203861A0	1	if someone of color had said the same about Mr. Obama	119	171
203862A0	0	wish I	60	65
203862A1	0	Greece was and is	143	159
203863A0	0	we would have had a yes vote	169	196
203863A1	0	if we were to add up all of those who wanted more Europe 'as a yes	83	148
203864A0	1	wish there were one single place where	2	39
203865A0	1	If either had been in use	0	24
203866A0	1	had they been in place	131	152
203867A0	1	if the immigration policies currently backed by Mr. Trump and Mr. Miller were in place at the time	80	177
203868A0	0	had their levels of omega-3s be normal during pregnancy	88	142
203868A1	0	if not for the women in the study having a low fish diet	16	71
203869A0	1	if he had known the intelligence was wrong because the administration had ample warnings at the time that the intelligence was wrong	51	182
203870A0	0	if not	103	108
203870A1	0	had not overtly threatened the helicopter	150	190
203871A0	1	if could	3	10
203872A0	0	she's Jewish	85	96
203872A1	0	she's Jewish)	85	97
203872A2	0	a Obama-supporting member of the 'Hollywood elite' (bonus points:she's Jewish)	19	97
203872A3	0	weren't a Obama-supporting member of the 'Hollywood elite' (bonus points:she's Jewish)	11	97
203872A4	0	If Portman weren't a Obama-supporting member of the 'Hollywood elite' (bonus points:she's Jewish)	0	97
203873A0	1	if Anna and I had somehow settled down together and had twins fresh from the freezer	53	136
203875A0	1	Had this been a real pope sighting	0	33
203876A0	1	if Oregon Democrats were truly invested in this kind of an oppo hit	51	117
203877A0	1	Had it been in the (first) quarter it would have been substantially better for us in our reporting	1	98
203878A0	0	without it	98	107
203878A1	0	should have raised red flags and kept him off planes flying to America	151	220
203878A2	0	that should have raised red flags and kept him off planes flying to America	146	220
203878A3	0	The warning from his father had not been effectively distributed in the intelligence system	0	90
203878A4	0	other bits of information that should have raised red flags and kept him off planes flying to America	120	220
203878A5	0	were other bits of information that should have raised red flags and kept him off planes flying to America	115	220
203878A6	0	even without it there were other bits of information that should have raised red flags and kept him off planes flying to America	93	220
203879A0	0	Cohen was doing	83	97
203879A1	0	was Trump so dead set on telling everyone that he did not know what Cohen was doing	15	97
203879A2	0	if he had included Essential Consultants office address and phone number-which it doesn't have	153	246
203880A0	1	had it not been for some 3m-5 m votes being cast (against him) illegally	79	149
203881A0	1	had he already been running for higher office	120	164
203882A0	0	if it hadn't come through	92	116
203882A1	0	they've had to make job cuts and budget cuts	10	53
203882A2	0	they would have had to make more if it hadn't come through	59	116
203883A0	0	it wasn't an expenditure to influence an election	103	151
203883A1	0	If this was a first-time candidate without a public reputation	1	62
203884A0	1	If you were to turn today to companies producing hydrocarbons and say, 'Stop producing'	1	87
203885A0	0	avoided deportation and was placed under UN protection after her posts went viral	108	188
203885A1	0	should have confiscated the phone of a teen asylum seeker, who avoided deportation and was placed under UN protection after her posts went viral	45	188
203885A2	0	Thailand should have confiscated the phone of a teen asylum seeker, who avoided deportation and was placed under UN protection after her posts went viral	36	188
203885A3	0	that Thailand should have confiscated the phone of a teen asylum seeker, who avoided deportation and was placed under UN protection after her posts went viral	31	188
203885A4	0	joked that Thailand should have confiscated the phone of a teen asylum seeker, who avoided deportation and was placed under UN protection after her posts went viral	25	188
203886A0	1	if you won every one of these between now and 2022	97	146
203887A0	1	if Mr. Romney had gone to Pakistan, Venezuela and Somalia	5	61
203888A0	0	if at all	202	210
203888A1	0	without the extended debate schedule	112	147
203890A0	1	Had they participated at our estimated rate of Florida turnout (27.2 percent) and national Democratic preference (68.9 percent)	0	126
203891A0	1	Had that occurred in fiscal 2016	0	31
203892A0	0	Elliott Abrams, John Negroponte, Michael Ledeen	13	59
203892A1	0	that Elliott Abrams, John Negroponte, Michael Ledeen	8	59
203892A2	0	Tell me that Elliott Abrams, John Negroponte, Michael Ledeen	0	59
203892A3	0	if we'd done what we should have done as a nation 20 years ago	181	242
203893A0	1	if he came back home from across country	43	82
203894A0	1	with it	253	259
203895A0	0	had a lower R-squared	128	148
203895A1	0	If I had my stock holdings split between the two	0	47
203895A2	0	with a good small-cap or mid-cap fund that had a lower R-squared	85	148
203896A0	0	it was a typo	132	144
203896A1	0	had they looked at the word mHealth and thought it was a typo	82	144
203897A0	1	I had had the book 50 years ago	5	35
203898A0	0	with the ground properly laid	57	85
203898A1	0	Had it announced the restructuring a few months earlier, with the ground properly laid	0	85
203899A0	0	we had built up in the Taurus and Sable nameplate	50	98
203899A1	0	should have walked away from the equity we had built up in the Taurus and Sable nameplate	10	98
203899A2	0	We never should have walked away from the equity we had built up in the Taurus and Sable nameplate	1	98
203900A0	1	If Celgene, the large biotech group, had done a similar acquisition	0	66
203901A0	1	If it were	0	9
203903A0	1	If it was easy	1	14
203904A0	1	If it had not deferred iPhone revenue	0	36
