205331C0	1	would have bitterly complained	84	113
205332C0	1	the wrong message would have been sent	103	140
205333C0	1	could have settled many times, I could settle it right now for very little money	98	177
205335C0	1	would have come from Alaska	186	212
205336C0	1	my family might have fared better if we had had the resources that are available today	23	108
205337C0	1	might happenbut he is not	34	58
205338C0	1	some Democrats would have not run	56	88
205339C0	0	I would voted for them	82	103
205339C1	0	It could have been Dr. Seuss or Berenstain Bears on the ballot	17	78
205340C0	0	could have prevented the killing	252	283
205340C1	0	armed guards could have prevented the killing	239	283
205341C0	0	May	17	19
205341C1	0	could have forced her to delay Brexit	53	89
205342C0	1	would be a member of the N.R.A.	92	122
205343C0	1	could have been improved	166	189
205344C0	0	May	47	49
205344C1	0	the company announced the $400 million acquisition of software-defined networking expert Cyan (UNKNOWN:CYNI.DL) in early May	69	192
205344C2	0	would be when the company announced the $400 million acquisition of software-defined networking expert Cyan (UNKNOWN:CYNI.DL) in early May	55	192
205345C0	1	would have recommended higher rates through the downturn and recovery	85	153
205346C0	1	would have enjoyed having a family, or lived closer to our extended families	17	92
205347C0	0	would have missed out on exploring an entirely different part of myself, a chance to flesh out a range of interests, emotions, and interpersonal connections that	71	231
205347C1	0	would have missed out on exploring an entirely different part of myself, a chance to flesh out a range of interests, emotions, and interpersonal connections that had been previously untapped.	71	261
205348C0	1	could have pressured the commission to introduce legislation	82	141
205349C0	1	I would have grabbed a few other things	6	44
205350C0	1	would be comical	122	137
205351C0	1	would have fallen into it	230	254
205352C0	1	it could have withstood the financial crisis	101	144
205353C0	1	would have died feeling unloved and	76	110
205354C0	1	may have never happened	75	97
205355C0	0	might have generated real returns for the retailer and investors	120	183
205355C1	0	might have generated real returns for the retailer and investors.	120	184
205356C0	1	would have returned 15.9%, after factoring in dividends	66	120
205357C0	1	would have to go back before a federal court judge where there would have been a hearing on penalty	52	150
205358C0	0	wouldn't have believed it	115	139
205358C1	0	would have told me that 20 years ago, engulfed in grief	56	110
205359C0	1	ought to have been losing bone	52	81
205360C0	1	it would carry more weight	30	55
205361C0	1	would have assuredly sent individuals to blow bubbles at me, thus requiring me to take these actions first	165	270
205362C0	0	they would indeed have been born a women	25	64
205362C1	0	would have been light years out of my league	67	110
205363C0	1	would have done the purely symbolic thing more properly and done, as far as we know, very damn little else, short of standing strong	167	298
205364C0	1	would have toppled the insurance giant	113	150
205365C0	0	the money could have made a difference	139	176
205365C1	0	couldn't put her kids through it anymore	86	126
205365C2	0	couldn't put her kids through it anymore..	85	129
205365C3	0	that kind of money could always make a difference	180	228
205366C0	0	would otherwise have had	141	164
205366C1	0	it would otherwise have had	138	164
205367C0	0	would be clear	333	346
205367C1	0	would have voted	299	314
205368C0	1	would have been a sore winner	40	68
205369C0	1	would have rolled my eyes and said, 'You are in tinfoil-hat territory,' Mr. Bigley said.	86	174
205370C0	0	could have made	22	36
205370C1	0	would have sacrificed an opportunity to make another very Google-esque joke	101	175
205371C0	1	might have learned to understand his sexual desires, his sexual needs, to manage or negotiate around the temptations of infidelity and the importance of assuming responsibility for one's sexual behaviors	105	307
205372C0	1	could not be shown,	72	90
205373C0	0	would be a political disaster to skip the trip	169	214
205373C1	0	it would be a political disaster to skip the trip	166	214
205373C2	0	Mr. Trump would have been willing to overrule the Secret Service and go by road	14	92
205374C0	1	could have gotten somebody who could have given her the information	5	71
205376C0	0	May	108	110
205376C1	0	no Brexit deal would be better than a bad one	157	201
205377C0	1	would have consolidated around 42% of the vote:more than the first-place finisher, David Perdue, but	82	182
205378C0	1	would take that one question in the market about what their policy is going to look like and take it off the table	21	134
205379C0	0	might have thought:I don't deserve a dog	88	128
205379C1	0	we'd never followed through with our idea and gone to 4 Paws in the first place	3	81
205380C0	0	would have effectively taken this issue off the table for the election	108	177
205380C1	0	would have effectively taken this issue off the table for the election.	108	178
205381C0	1	that the case would be different	90	121
205382C0	1	would have jumped on this immediately	84	120
205383C0	1	would have been saved fiscally but	78	111
205384C0	1	would have played out differently	78	110
205385C0	0	you'd sold in May	15	32
205385C1	0	'd also have missed May's big gains	84	118
205385C2	0	might have missed the June sell-off	40	74
205385C3	0	you'd also have missed May's big gains	81	118
205386C0	1	the human race would be today	29	57
205387C0	1	would have reached a three-year high	44	79
205389C0	1	wouldn't have taken hold in society, de Beauvoir says,	33	86
205390C0	1	wouldn't have ended at 15 years	72	102
205391C0	1	may not have risen to 1.2 trillion yuan ($190.56 billion) in March, after slumping in February,	13	107
205392C0	1	could wipe out flu	34	51
205393C0	1	would be getting a phone call from Brownstein saying, Hey, I said the Republicans started it	75	166
205394C0	1	I would prefer if I were investing	68	101
205395C0	1	would have avoided 47% of breast cancers in women	73	121
205396C0	1	I would have known	8	25
205397C0	0	would have won	46	59
205397C1	0	she would have been a real progressive	3	40
205398C0	0	could have jacked up the price	31	60
205398C1	0	would take 42 months, on average, to bring in the next generic competitor	69	141
205399C0	1	would have missed Time Warner Cable's viewership benchmark	108	165
205401C0	1	would have counter-indicated	56	83
205402C0	1	would have done extremely well	91	120
205403C0	1	would have happened	53	71
205404C0	1	could have	55	64
205405C0	0	she'd been told to	166	183
205405C1	0	would have grabbed that chicken	110	140
205406C0	1	could be sitting on a beach somewhere waiting for their checks to show up	82	154
205407C0	1	would it have made a difference?	43	74
205409C0	1	The Senate could have restored the power of a majority last month	0	64
205410C0	1	would probably call the ambulance,	16	49
205411C0	0	could have entered the general election	87	125
205411C1	0	could have entered the general election with a better record on renewable energy and carbon reduction than Barack Obama.	87	206
205412C0	1	could have demanded back the up-front payments it gave the miner, minus credits for silver already received from three other South American mines where	44	194
205413C0	0	would actually hold on for the entire ride	157	198
205413C1	0	would have bought and sold it many times over	217	261
205414C0	1	would have been converted to Class A shares	131	173
205415C0	1	would have happened	22	40
205416C0	1	would only be 100%	140	157
205417C0	1	would have been exonerated	35	60
205418C0	1	would have suffered a loss of $4.4bn on their negative bets this year, according to S3 Partners	113	207
205419C0	1	would have looked dismal at best	171	202
205421C0	1	could have been completed decades ago	73	109
205422C0	1	could argue	133	143
205425C0	0	would affect us too	149	167
205425C1	0	a decade or so later these forces would affect us too	115	167
205425C2	0	would affect us too. But he questions whether the 1980s and 1990s, when his cohort had it so good, really were a golden past whose norms can be recaptured	149	303
205426C0	1	would have happened	52	70
205427C0	0	would not have rushed out an ill-conceived policy made vulnerable to judicial challenge	123	209
205427C1	0	would not have rushed out an ill-conceived policy made vulnerable to judicial challenge..	123	211
205428C0	1	The fines, the biggest in the company's history, could have been higher	0	70
205429C0	1	could say	90	98
205430C0	0	would have been	62	76
205430C1	0	would have been.	62	77
205430C2	0	there would have been	56	76
205431C0	1	would object to a few more sheep in the Bronx? 	111	157
205432C0	0	wouldn't have done it	127	147
205432C1	0	I'd have to go through	59	80
205432C2	0	it'd affect my friends and family	90	122
205433C0	1	wouldn't have priced its service so aggressively	18	65
205434C0	0	b) you would need to know what the market already expects in order to know how it will react	220	311
205434C1	0	could predict what will happen it would not help as a) you would be hard-pressed to say when, and getting the timing of an event wrong is sometimes as dangerous to your wealth as getting the event wrong	12	213
205435C0	1	could have done differently	126	152
205436C0	1	would have been an exercise in frustration	421	462
205437C0	1	wouldn't have that problem	57	82
205438C0	1	they would have won that day	71	98
205439C0	1	might very well be that	5	27
205440C0	1	could have happened-or might happen in the near future-	36	91
205441C0	0	there would have been no involvement of the court	72	120
205441C1	0	would have been no involvement of the court had Nader not siphoned off votes they believe Democrats would have received most of.	78	205
205442C0	1	would do well	155	167
205443C0	1	'd be perfect	55	67
205444C0	1	would have had to be shipped, potentially creating a long-term deadweight cost in the form of higher inventory levels	48	164
205445C0	0	would have	144	153
205445C1	0	I would have	142	153
205446C0	1	would not have happened had Nazi Germany had looser gun laws)	219	279
205447C0	0	would've no doubt been a guiding force and leading fighter for full state and federal equality of LGBT citizens	49	159
205447C1	0	would've made him cheer as much as the Trump administration's rollback of LGBT-friendly federal policies would've made him bristle	231	360
205448C0	0	could help us avoid a future replay	97	131
205448C1	0	would have helped prevent the current crisis	46	89
205449C0	1	would have grown to 1,291 shares today	92	129
205450C0	1	would have been left in the cold	160	191
205451C0	1	would be the first to tweet an attack on an administration that struggled the way his did after Maria	36	136
205452C0	1	would look like Chinese cities today, too	112	152
205453C0	1	could pass for sisters	17	38
205454C0	1	would have favored tapering in September anyway	53	99
205455C0	0	would not be spent on bonuses	129	157
205455C1	0	it would not be spent on bonuses	126	157
205456C0	1	would have been clearly constitutional for the same reasons established in the fight over the constitutionality of Social Security in 1937, grounded in the federal government's authority to tax and to spend for the improvement of the general welfare	132	380
205457C0	1	things would be going great	16	42
205458C0	0	would have taken my father's advice to wait until I would have found somebody	14	90
205458C1	0	would have taken my father's advice to wait until I would have found somebody with the same mindset as mine.	14	121
205460C0	1	would expect to see the usual flood of listings	21	67
205461C0	1	would get out of the Trans-Pacific Partnership	25	70
205462C0	1	volunteers between the ages of 18-25 could work for both agencies for two years with the guarantee of college tuition being paid upon completion of a term	49	202
205463C0	1	might have lost	85	99
205464C0	1	would not have accepted Mr. Trump's endorsement	70	116
205465C0	0	last year's demonstrations in support of Wisconsin's embattled public-sector unions would have been feeble or nonexistent	32	152
205465C1	0	would conjecture that last year's demonstrations in support of Wisconsin's embattled public-sector unions would have been feeble or nonexistent, and that today's recall vote never would have come about,	10	211
205466C0	0	would have good reason to hate at least one of our biological parents	23	91
205466C1	0	it would be fun to pass along some crappy genetic flaw or other to their child	155	232
205467C0	1	would have immediately	174	195
205468C0	1	'd try to find out who the major companies are and call myself	24	85
205469C0	1	would be senseless to publicize the theft, let alone put them up for sale	57	129
205470C0	1	would have shaped his response differently	68	109
205471C0	1	would have been earned	97	118
205472C0	0	Harrah's could have had its way	3	33
205472C1	0	would have plucked a few key parts of its choosing, not swallow Caesars whole	51	127
205473C0	1	might never have been	120	140
205474C0	1	she would have taken action immediately to terminate the parties involved	166	238
205475C0	0	we'd had these numbers	30	51
205475C1	0	we'd have people clamouring for interest rates to go up	75	129
205475C2	0	would have thought we'd have people clamouring for interest rates to go up	56	129
205476C0	1	they would have	97	111
205477C0	1	would have said, Let's blow the shit out of those damn Romans	61	122
205478C0	1	would have effectively banned drilling on 85% of nonfederal land in the state, which the industry believed could have caused Colorado's production--the fifth highest in the country--to tumble 50% in three to five years	14	235
205479C0	1	could have had damaging economic consequences, hitting exporters of both nations and shattering global growth,	61	170
205482C0	1	would have tightened policy more aggressively	8	52
205483C0	1	'd have missed out on an annualized growth rate of 58% over the following eight years	183	267
205484C0	1	would not be president	68	89
205485C0	1	'd have reduced Clinton's margin of victory from 15 points to 12	63	128
205486C0	1	could have averted Edward Snowden's theft of classified documents	120	184
205487C0	1	I could have used in	38	57
205488C0	1	they could still have the ability to stop before the entire planet is destroyed	306	384
205489C0	1	could have happened	130	148
205490C0	1	could have killed the terrorists within 30 seconds ¡ ­	44	96
205491C0	1	could have sweeping implications for the patentability of software	86	151
205492C0	1	we would actually do	31	50
205493C0	1	wouldn't have changed the numbers that much, ED SNYDER, ANALYST, CHARTER EQUITY They'll get a little bit of a goose here on the quarter	30	166
205494C0	1	would have glimpsed the gravity of the situation	103	150
205495C0	1	would have required only 60 votes (as compared to the 67 that it would have needed under Rockefeller's plan to attempt to suspend the rules on the omnibus spending package)	116	287
205496C0	1	his world view would have changed radically	96	138
205497C0	1	would have been significantly lower than those earned by simply holding the shares and collecting thousands upon thousands of dollars in dividends over the years	165	325
205498C0	1	would have a far stronger argument that their conversations are protected by executive privilege	129	224
205499C0	1	wouldn't have used the word 'violated' because my brain just couldn't process violation at the time	19	117
205500C0	0	wouldn't have happened	131	152
205500C1	0	wouldn't have worked, San Bernardino where California has every gun law on the books,	40	124
